count,create_date,location,weatherstation,temp,precip,canonical_location
2,2013-01-14,Sunnyvale,KNUQ,42.450000000000003,0.0,Mountain View
4,2013-01-14,Santa Barbara,KSBA,40.695652173900001,0.0,Santa Barbara
1,2013-01-14,Dallas,KDAL,37.082608695700003,0.0,Dallas
5,2013-01-14,Kansas City,KMKC,22.839130434800001,0.0,Kansas City
4,2013-01-14,Las Vegas,KLAS,30.504166666700002,0.0,Las Vegas
2,2013-01-14,Santa Monica,KSMO,48.944000000000003,0.0,Santa Monica
4,2013-01-14,san francisco,KSFO,44.495833333299998,0.0,San Francisco
12,2013-01-15,SF,KSFO,44.141666666699997,0.0,San Francisco
10,2013-01-15,Portland,KPDX,35.518181818199999,0.01,Portland
4,2013-01-15,DC,KDCA,40.231999999999999,1.3700000000000001,Washington DC
7,2013-01-15,Waterloo,KALO,21.270833333300001,0.0,Waterloo
24,2013-01-15,Philadelphia,KPHL,39.4233333333,0.38,Philadelphia
3,2013-01-15,Portland OR,KPDX,35.518181818199999,0.01,Portland
87,2013-01-15,NYC,KNYC,36.770833333299997,0.12,New York
5,2013-01-15,Santa Barbara,KSBA,44.047826086999997,0.0,Santa Barbara
12,2013-01-15,nyc,KNYC,36.770833333299997,0.12,New York
3,2013-01-15,San Antonio,KSSF,39.385294117599997,0.0,San Antonio
2,2013-01-15,seattle,KBFI,38.642307692300001,0.0,Seattle
11,2013-01-15,Pittsburgh,KAGC,29.6848484848,0.0,Pittsburgh
5,2013-01-15,Miami,KMIA,74.0625,0.0,Miami
7,2013-01-15,Chicago IL,KMDW,23.5916666667,0.0,Chicago
7,2013-01-15,Seattle WA,KBFI,38.642307692300001,0.0,Seattle
24,2013-01-15,San Diego,KSAN,49.333333333299997,0.0,San Diego
3,2013-01-15,Santa Monica,KSMO,47.9476190476,0.0,Santa Monica
4,2013-01-15,Cambridge MA,KBOS,38.774999999999999,0.0,Boston
11,2013-01-15,Cambridge,KBOS,38.774999999999999,0.0,Boston
12,2013-01-15,Denver,KAPA,17.7208333333,0.0,Denver
6,2013-01-16,Boston MA,KBOS,32.531914893600003,0.71999999999999997,Boston
67,2013-01-16,Seattle,KBFI,34.838709677399997,0.0,Seattle
13,2013-01-16,Bay Area,KNGP,49.485714285699999,0.0,Bay Area
36,2013-01-16,Boston,KBOS,32.531914893600003,0.71999999999999997,Boston
6,2013-01-16,Santa Barbara,KSBA,46.799999999999997,0.0,Santa Barbara
123,2013-01-16,New York,KNYC,33.997297297300001,0.85999999999999999,New York
7,2013-01-16,Denver,KAPA,33.360869565199998,0.0,Denver
6,2013-01-16,nyc,KNYC,33.997297297300001,0.85999999999999999,New York
15,2013-01-16,SF,KSFO,44.760869565199997,0.0,San Francisco
4,2013-01-16,Kansas City,KMKC,32.741666666699999,0.0,Kansas City
7,2013-01-16,Portland,KPDX,35.384615384600004,0.0,Portland
53,2013-01-16,New York City,KNYC,33.997297297300001,0.85999999999999999,New York
3,2013-01-16,Edmonton,CXEC,32.2962962963,0.0,Edmonton
2,2013-01-16,Washington,KDCA,39.479069767399999,0.56000000000000005,Washington DC
6,2013-01-16,San Jose,KSJC,43.5291666667,0.0,San Jose
4,2013-01-16,Santa Monica,KSMO,51.5136363636,0.0,Santa Monica
12,2013-01-16,Pittsburgh,KAGC,32.521568627500002,0.22,Pittsburgh
14,2013-01-16,Cambridge,KBOS,32.531914893600003,0.71999999999999997,Boston
5,2013-01-15,Austin,KATT,36.571428571399998,0.11,Austin
4,2013-01-15,Redmond,KBFI,38.642307692300001,0.0,Seattle
15,2013-01-15,Brooklyn,KNYC,36.770833333299997,0.12,New York
3,2013-01-15,Edmonton,CXEC,41.780769230799997,0.0,Edmonton
10,2013-01-15,Minneapolis,KMIC,19.3227272727,0.0,Minneapolis
1,2013-01-15,Oakland CA,KOAK,44.047826086999997,0.0,Berkeley
5,2013-01-15,Dallas,KDAL,35.653125000000003,0.10000000000000001,Dallas
3,2013-01-15,Sunnyvale,KNUQ,42.7166666667,0.0,Mountain View
6,2013-01-15,Indianapolis,KIND,25.015999999999998,0.0,Indianapolis
4,2013-01-15,Kansas City,KMKC,24.600000000000001,0.0,Kansas City
3,2013-01-15,Birmingham,KBHM,43.350000000000001,1.47,Birmingham
4,2013-01-15,Austin TX,KATT,36.571428571399998,0.11,Austin
2,2013-01-15,Las Vegas,KLAS,33.495652173899998,0.0,Las Vegas
1,2013-01-16,Oklahoma City,KOKC,32.083333333299997,0.0,Oklahoma City
16,2013-01-16,NY,KNYC,33.997297297300001,0.85999999999999999,New York
7,2013-01-16,san francisco,KSFO,44.760869565199997,0.0,San Francisco
21,2013-01-16,Washington DC,KDCA,39.479069767399999,0.56000000000000005,Washington DC
36,2013-01-16,Montreal,CWTA,29.910714285699999,0.0,Montreal
8,2013-01-16,SF Bay Area,KSFO,44.760869565199997,0.0,San Francisco
8,2013-01-16,Mountain View,KNUQ,43.858333333300003,0.0,Mountain View
6,2013-01-16,Berkeley,KOAK,44.866666666699999,0.0,Berkeley
10,2013-01-16,Waterloo,KALO,30.694117647100001,0.0,Waterloo
7,2013-01-15,Oklahoma City,KOKC,26.870833333299998,0.0,Oklahoma City
4,2012-11-21,Edmonton,CXEC,7.4428571428600003,0.0,Edmonton
4,2012-08-23,nyc,KNYC,75.554166666699999,0.0,New York
4,2012-08-23,Mountain View,KNUQ,64.560000000000002,0.0,Mountain View
36,2012-08-23,New York City,KNYC,75.554166666699999,0.0,New York
3,2012-08-23,Chicago IL,KMDW,80.333333333300004,0.0,Chicago
4,2012-08-23,Portland OR,KPDX,63.133333333300001,0.0,Portland
11,2012-08-23,Brooklyn,KNYC,75.554166666699999,0.0,New York
13,2012-08-23,Philadelphia,KPHL,77.757692307699998,0.0,Philadelphia
14,2012-08-23,Cambridge,KBOS,76.320833333300001,0.0,Boston
3,2012-08-23,Dallas,KDAL,82.229166666699996,0.0,Dallas
4,2012-08-23,San Jose,KSJC,64.333333333300004,0.0,San Jose
2,2012-08-23,Baltimore,KBWI,75.616666666699999,0.0,Baltimore
15,2012-08-23,Washington DC,KDCA,78.454166666700004,0.0,Washington DC
3,2012-08-23,Denver,KAPA,67.766666666700004,0.02,Denver
3,2012-08-22,Colorado Springs,KCOS,73.299999999999997,0.0,Colorado Springs
5,2012-08-22,Las Vegas,KLAS,72.581578947400004,3.1600000000000001,Las Vegas
5,2012-08-22,san francisco,KSFO,59.091999999999999,0.0,San Francisco
36,2012-08-21,Montreal,CWTA,67.535714285699996,0.0,Montreal
11,2012-08-21,Pittsburgh,KAGC,62.940624999999997,0.10000000000000001,Pittsburgh
23,2012-08-21,Philadelphia,KPHL,73.916666666699996,0.0,Philadelphia
2,2012-08-21,Oakland CA,KOAK,59.614285714300003,0.0,Berkeley
11,2012-08-21,Cambridge,KBOS,73.979166666699996,0.0,Boston
27,2012-08-23,Boston,KBOS,76.320833333300001,0.0,Boston
33,2012-08-19,Chicago,KMDW,70.845833333300007,0.0,Chicago
26,2012-08-19,Los Angeles,KCQT,78.129166666700002,0.0,Los Angeles
26,2012-08-19,New York City,KNYC,68.729166666699996,0.0,New York
6,2012-08-19,Bay Area,KNGP,83.316666666700002,0.0,Bay Area
96,2012-08-19,San Francisco,KSFO,57.340000000000003,0.0,San Francisco
58,2012-08-19,New York,KNYC,68.729166666699996,0.0,New York
5,2012-08-19,Cambridge,KBOS,66.518518518500002,0.0,Boston
3,2012-08-19,Boston MA,KBOS,66.518518518500002,0.0,Boston
6,2012-08-19,Minneapolis,KMIC,63.003571428599997,0.0,Minneapolis
1,2012-08-19,Oakland CA,KOAK,58.575000000000003,0.0,Berkeley
26,2012-08-19,Seattle,KBFI,65.046153846199999,0.0,Seattle
10,2012-08-19,Brooklyn,KNYC,68.729166666699996,0.0,New York
2,2012-08-19,Seattle WA,KBFI,65.046153846199999,0.0,Seattle
7,2012-08-19,Montr\\xc3\\xa9al,CWTA,66.922222222200006,0.0,Montreal
14,2012-08-19,Boston,KBOS,66.518518518500002,0.0,Boston
7,2012-08-19,SF,KSFO,57.340000000000003,0.0,San Francisco
5,2012-08-19,nyc,KNYC,68.729166666699996,0.0,New York
28,2012-08-19,NYC,KNYC,68.729166666699996,0.0,New York
8,2012-08-19,Pittsburgh,KAGC,67.829166666700004,0.02,Pittsburgh
7,2012-08-19,Atlanta,KFTY,72.597142857099996,0.23000000000000001,Atlanta
5,2012-08-19,Chicago IL,KMDW,70.845833333300007,0.0,Chicago
5,2012-08-21,Berkeley,KOAK,59.614285714300003,0.0,Berkeley
8,2012-08-21,Mountain View,KNUQ,62.746428571400003,0.0,Mountain View
2,2012-08-21,Seattle WA,KBFI,64.579166666700004,0.0,Seattle
21,2012-08-21,Boston,KBOS,73.979166666699996,0.0,Boston
13,2012-08-21,Brooklyn,KNYC,73.195999999999998,0.0,New York
6,2012-08-21,Boston MA,KBOS,73.979166666699996,0.0,Boston
4,2012-08-21,Portland OR,KPDX,67.095833333300007,0.0,Portland
7,2012-08-21,Salt Lake City,KSLC,79.248000000000005,0.0,Salt Lake City
9,2012-08-21,NY,KNYC,73.195999999999998,0.0,New York
2,2012-08-21,Sunnyvale,KNUQ,62.746428571400003,0.0,Mountain View
4,2012-08-21,St. Petersburg,KSPG,79.866071428599994,11.84,St. Petersburg
4,2012-08-21,Redmond,KBFI,64.579166666700004,0.0,Seattle
2,2012-08-23,san francisco,KSFO,59.264000000000003,0.0,San Francisco
5,2012-08-23,SF Bay Area,KSFO,59.264000000000003,0.0,San Francisco
4,2012-08-23,Las Vegas,KLAS,78.116,0.0,Las Vegas
4,2012-08-22,Redmond,KBFI,64.048000000000002,0.0,Seattle
5,2012-08-22,Chicago IL,KMDW,73.517391304300006,0.0,Chicago
6,2012-08-22,Portland,KPDX,64.758333333300001,0.0,Portland
7,2012-08-22,nyc,KNYC,74.0,0.0,New York
11,2012-08-22,Brooklyn,KNYC,74.0,0.0,New York
4,2012-08-22,St. Petersburg,KSPG,78.146874999999994,1.0600000000000001,St. Petersburg
3,2012-08-22,San Jose,KSJC,62.886666666700002,0.0,San Jose
27,2012-08-22,Montreal,CWTA,70.303571428599994,0.0,Montreal
4,2012-08-22,Santa Monica,KSMO,70.320833333300001,0.0,Santa Monica
2,2012-08-22,Edmonton,CXEC,64.192857142899996,0.23000000000000001,Edmonton
5,2012-08-22,Austin TX,KATT,80.257692307699998,0.0,Austin
5,2012-08-24,Boston MA,KBOS,72.520833333300004,0.0,Boston
14,2012-08-24,SF,KSFO,59.9708333333,0.0,San Francisco
9,2012-08-24,Kansas City,KMKC,81.991666666699999,0.0,Kansas City
5,2012-08-24,NY,KNYC,77.541666666699996,0.0,New York
9,2012-08-24,Pittsburgh,KAGC,73.396153846199994,0.0,Pittsburgh
44,2012-08-20,Los Angeles,KCQT,76.945833333300001,0.0,Los Angeles
14,2012-08-20,Washington DC,KDCA,72.810714285700001,0.0,Washington DC
50,2012-08-20,Seattle,KBFI,67.315384615400006,0.0,Seattle
3,2012-08-20,Washington,KDCA,72.810714285700001,0.0,Washington DC
7,2012-08-20,NY,KNYC,71.512500000000003,0.0,New York
28,2012-08-20,Boston,KBOS,68.533333333300007,0.0,Boston
14,2012-08-20,SF,KSFO,56.396428571400001,0.0,San Francisco
6,2012-08-20,Austin,KATT,83.683333333299998,0.0,Austin
4,2012-08-20,Mountain View,KNUQ,61.903846153800004,0.0,Mountain View
2,2012-08-20,Birmingham,KBHM,72.870000000000005,0.0,Birmingham
8,2012-08-20,SF Bay Area,KSFO,56.396428571400001,0.0,San Francisco
5,2012-08-20,Austin TX,KATT,83.683333333299998,0.0,Austin
8,2012-08-20,Pittsburgh,KAGC,67.847999999999999,0.01,Pittsburgh
4,2012-08-21,DC,KDCA,73.9147058824,1.5800000000000001,Washington DC
3,2012-08-21,Edmonton,CXEC,72.346428571399997,0.01,Edmonton
3,2012-08-21,Cambridge MA,KBOS,73.979166666699996,0.0,Boston
4,2012-08-19,Vancouver,CWHC,64.5,0.0,Vancouver
4,2012-08-19,St. Petersburg,KSPG,85.002941176500002,0.33000000000000002,St. Petersburg
4,2012-08-19,Santa Barbara,KSBA,68.358333333299996,0.0,Santa Barbara
1,2012-08-19,Birmingham,KBHM,72.916666666699996,0.040000000000000001,Birmingham
3,2012-08-19,Austin,KATT,76.916666666699996,0.0,Austin
5,2012-08-19,San Diego,KSAN,76.191666666700002,0.0,San Diego
4,2012-08-19,Austin TX,KATT,76.916666666699996,0.0,Austin
3,2012-08-19,Miami,KMIA,85.087500000000006,0.0,Miami
4,2012-08-19,NY,KNYC,68.729166666699996,0.0,New York
12,2012-08-19,Philadelphia,KPHL,71.817391304300003,0.0,Philadelphia
3,2012-08-19,Mountain View,KNUQ,62.0857142857,0.0,Mountain View
3,2012-08-23,Washington,KDCA,78.454166666700004,0.0,Washington DC
8,2012-08-23,Portland,KPDX,63.133333333300001,0.0,Portland
10,2012-08-22,Cambridge,KBOS,71.900000000000006,0.0,Boston
3,2012-08-22,Indianapolis,KIND,72.034782608699999,0.0,Indianapolis
4,2012-08-23,St. Petersburg,KSPG,82.441666666700002,0.0,St. Petersburg
13,2012-08-23,NY,KNYC,75.554166666699999,0.0,New York
4,2012-09-12,Birmingham,KBHM,73.704166666700004,0.0,Birmingham
1,2012-09-09,Austin TX,KATT,78.841666666699993,0.0,Austin
2,2012-09-09,Oakland CA,KOAK,59.436666666699999,0.0,Berkeley
2,2012-09-09,San Antonio,KSSF,79.829166666700004,0.0,San Antonio
6,2012-09-10,St. Petersburg,KSPG,81.730952380999994,1.5700000000000001,St. Petersburg
5,2012-09-10,Santa Barbara,KSBA,68.691666666700002,0.0,Santa Barbara
2,2012-09-10,Birmingham,KBHM,69.779166666699993,0.0,Birmingham
3,2012-09-12,Chicago IL,KMDW,75.316666666700002,0.0,Chicago
7,2012-09-12,Indianapolis,KIND,70.241666666699999,0.0,Indianapolis
3,2012-09-12,Colorado Springs,KCOS,52.026829268299998,1.1200000000000001,Colorado Springs
3,2012-09-12,seattle,KBFI,59.1875,0.0,Seattle
3,2012-09-12,Portland OR,KPDX,66.529166666699993,0.0,Portland
6,2012-03-16,Mountain View,KNUQ,58.100000000000001,0.52000000000000002,Mountain View
6,2012-03-16,NY,KNYC,46.174193548399998,0.040000000000000001,New York
4,2012-03-16,Portland,KPDX,47.311999999999998,0.089999999999999997,Portland
1,2012-03-16,Oklahoma City,KOKC,67.430303030299996,0.0,Oklahoma City
4,2012-03-16,Kansas City,KMKC,73.096666666700003,0.0,Kansas City
4,2012-03-16,Salt Lake City,KSLC,60.896153846200001,0.0,Salt Lake City
8,2012-03-16,Pittsburgh,KAGC,61.069230769199997,0.44,Pittsburgh
3,2012-03-16,Las Vegas,KLAS,68.9375,0.0,Las Vegas
2,2012-03-16,Dallas,KDAL,71.686111111100004,0.0,Dallas
3,2012-03-16,DC,KDCA,54.950000000000003,0.02,Washington DC
3,2012-03-16,Santa Monica,KSMO,55.777272727300002,0.0,Santa Monica
2,2012-03-16,Edmonton,CXEC,37.885714285699997,0.0,Edmonton
57,2012-03-17,New York,KNYC,51.943333333299996,0.0,New York
7,2012-03-17,SF Bay Area,KSFO,47.958333333299997,0.0,San Francisco
102,2012-03-17,San Francisco,KSFO,47.958333333299997,0.0,San Francisco
33,2012-03-17,Los Angeles,KCQT,53.402898550700002,2.2999999999999998,Los Angeles
28,2012-03-17,Chicago,KMDW,70.012500000000003,0.0,Chicago
30,2012-03-17,NYC,KNYC,51.943333333299996,0.0,New York
11,2012-03-17,Washington DC,KDCA,60.456666666700002,0.0,Washington DC
24,2012-03-17,New York City,KNYC,51.943333333299996,0.0,New York
4,2012-03-17,Portland OR,KPDX,43.560606060600001,0.34000000000000002,Portland
10,2012-03-17,Vancouver,CWHC,42.75,0.0,Vancouver
3,2012-03-17,Pittsburgh,KAGC,62.411111111099999,0.0,Pittsburgh
28,2012-03-17,Seattle,KBFI,41.1515151515,0.51000000000000001,Seattle
4,2012-03-17,SF,KSFO,47.958333333299997,0.0,San Francisco
18,2012-03-17,Montreal,CWTA,42.375,0.0,Montreal
4,2012-03-17,Santa Barbara,KSBA,53.083333333299997,1.5,Santa Barbara
3,2012-03-17,Dallas,KDAL,72.067647058800006,0.0,Dallas
5,2012-03-17,nyc,KNYC,51.943333333299996,0.0,New York
3,2012-03-17,Kansas City,KMKC,72.036000000000001,0.0,Kansas City
3,2012-03-17,Portland,KPDX,43.560606060600001,0.34000000000000002,Portland
3,2012-03-17,Montr\\xc3\\xa9al,CWTA,42.375,0.0,Montreal
6,2012-03-17,Denver,KAPA,58.064,0.0,Denver
3,2012-03-16,Birmingham,KBHM,71.692592592599993,0.0,Birmingham
5,2012-03-17,Minneapolis,KMIC,68.996296296300002,0.0,Minneapolis
1,2012-03-17,Redmond,KBFI,41.1515151515,0.51000000000000001,Seattle
1,2012-03-17,Austin,KATT,70.383783783799998,0.0,Austin
8,2012-03-17,Brooklyn,KNYC,51.943333333299996,0.0,New York
7,2012-03-17,NY,KNYC,51.943333333299996,0.0,New York
2,2012-03-17,Bay Area,KNGP,72.333333333300004,0.0,Bay Area
5,2012-03-17,Berkeley,KOAK,47.2076923077,0.0,Berkeley
5,2012-03-17,san francisco,KSFO,47.958333333299997,0.0,San Francisco
15,2012-03-17,Boston,KBOS,44.753846153799998,0.0,Boston
2,2012-03-17,Waterloo,KALO,69.929166666699999,0.0,Waterloo
1,2012-03-17,DC,KDCA,60.456666666700002,0.0,Washington DC
1,2012-03-17,seattle,KBFI,41.1515151515,0.51000000000000001,Seattle
6,2012-03-16,san francisco,KSFO,55.317500000000003,1.6100000000000001,San Francisco
1,2012-03-16,Seattle WA,KBFI,44.461538461499998,0.25,Seattle
4,2012-03-16,St. Petersburg,KSPG,75.134782608699993,0.0,St. Petersburg
7,2012-03-16,Cambridge,KBOS,41.058823529400001,0.070000000000000007,Boston
2,2012-03-16,Waterloo,KALO,61.09375,0.0,Waterloo
4,2012-03-16,Boston MA,KBOS,41.058823529400001,0.070000000000000007,Boston
17,2012-08-18,Chicago,KMDW,68.804166666699999,0.0,Chicago
1,2012-08-18,Las Vegas,KLAS,90.542857142900004,0.0,Las Vegas
3,2012-08-18,Mountain View,KNUQ,66.633333333300001,0.0,Mountain View
3,2012-08-18,Chicago IL,KMDW,68.804166666699999,0.0,Chicago
6,2012-08-18,St. Petersburg,KSPG,80.457575757599997,0.58999999999999997,St. Petersburg
6,2012-08-18,Santa Barbara,KSBA,69.645833333300004,0.0,Santa Barbara
4,2012-08-18,Cambridge,KBOS,68.629166666700002,0.040000000000000001,Boston
98,2012-06-19,New York,KNYC,67.013043478300006,0.0,New York
19,2012-06-17,Boston,KBOS,57.968965517199997,0.0,Boston
3,2012-06-17,Denver,KAPA,78.695999999999998,0.0,Denver
4,2012-06-17,nyc,KNYC,64.387500000000003,0.0,New York
3,2012-06-17,Dallas,KDAL,82.366666666699999,0.0,Dallas
3,2012-06-17,Santa Barbara,KSBA,60.030000000000001,0.0,Santa Barbara
10,2012-06-17,Brooklyn,KNYC,64.387500000000003,0.0,New York
1,2012-06-17,Colorado Springs,KCOS,76.037499999999994,0.0,Colorado Springs
1,2012-06-17,Minneapolis,KMIC,67.413793103399996,2.71,Minneapolis
7,2012-06-18,Austin,KATT,84.045833333299996,0.0,Austin
4,2012-06-15,Denver,KAPA,67.351724137900007,0.10000000000000001,Denver
2,2012-06-15,Waterloo,KALO,76.111999999999995,0.0,Waterloo
6,2012-06-15,san francisco,KSFO,59.887500000000003,0.0,San Francisco
4,2012-06-15,NY,KNYC,69.128,0.0,New York
3,2012-06-14,seattle,KBFI,55.221428571399997,0.0,Seattle
11,2012-06-14,Pittsburgh,KAGC,67.825000000000003,0.0,Pittsburgh
4,2012-06-14,Redmond,KBFI,55.221428571399997,0.0,Seattle
22,2012-06-14,Vancouver,CWHC,53.5,0.0,Vancouver
1,2012-06-14,Oakland CA,KOAK,56.683999999999997,0.0,Berkeley
3,2012-06-14,Santa Monica,KSMO,65.091304347800005,0.0,Santa Monica
2,2012-06-14,Portland OR,KPDX,56.816666666700002,0.0,Portland
8,2012-06-14,Minneapolis,KMIC,65.185714285700001,0.64000000000000001,Minneapolis
3,2012-06-16,San Jose,KSJC,78.224999999999994,0.0,San Jose
3,2012-06-16,Dallas,KDAL,82.624137931000007,0.0,Dallas
4,2012-06-16,Denver,KAPA,65.432142857100004,0.0,Denver
2,2012-06-16,Berkeley,KOAK,68.066666666700002,0.0,Berkeley
2,2012-06-16,Redmond,KBFI,65.033333333300007,0.0,Seattle
5,2012-06-18,Las Vegas,KLAS,96.129166666700002,0.0,Las Vegas
4,2012-06-18,Pittsburgh,KAGC,72.0282051282,0.080000000000000002,Pittsburgh
2,2012-06-18,Chicago IL,KMDW,83.020833333300004,0.0,Chicago
2,2012-06-18,Edmonton,CXEC,59.218518518499998,0.0,Edmonton
8,2012-06-18,Bay Area,KNGP,83.042857142900004,0.0,Bay Area
9,2012-06-18,SF Bay Area,KSFO,60.619230769200001,0.0,San Francisco
4,2012-06-18,San Jose,KSJC,64.160714285699996,0.0,San Jose
3,2012-06-18,Santa Monica,KSMO,62.776666666700002,0.0,Santa Monica
10,2012-06-15,Pittsburgh,KAGC,71.645833333300004,0.0,Pittsburgh
3,2012-06-15,Colorado Springs,KCOS,69.440740740699994,0.0,Colorado Springs
2,2012-06-15,Berkeley,KOAK,59.575000000000003,0.0,Berkeley
2,2012-06-15,San Antonio,KSSF,85.029629629599995,0.0,San Antonio
5,2012-06-15,Salt Lake City,KSLC,74.045833333299996,0.0,Salt Lake City
3,2012-06-15,Baltimore,KBWI,71.016666666700004,0.0,Baltimore
3,2012-06-15,Redmond,KBFI,61.487499999999997,0.0,Seattle
10,2012-06-15,Montr\\xc3\\xa9al,CWTA,67.5464285714,0.0,Montreal
4,2012-06-15,Santa Monica,KSMO,64.489655172400006,0.0,Santa Monica
2,2012-06-15,Cambridge MA,KBOS,64.241666666699999,0.0,Boston
4,2012-06-15,Dallas,KDAL,81.2363636364,0.20000000000000001,Dallas
1,2012-06-15,DC,KDCA,73.150000000000006,0.0,Washington DC
4,2012-06-15,Las Vegas,KLAS,89.587500000000006,0.0,Las Vegas
1,2012-06-18,Oakland CA,KOAK,56.971428571399997,0.0,Berkeley
2,2012-06-18,St. Petersburg,KSPG,81.674999999999997,0.0,St. Petersburg
9,2012-06-20,Cambridge,KBOS,82.820833333300001,0.0,Boston
4,2012-06-20,Indianapolis,KIND,82.556521739100006,0.0,Indianapolis
5,2012-06-20,Kansas City,KMKC,84.591666666699993,0.0,Kansas City
4,2012-06-20,Waterloo,KALO,77.3613636364,1.3799999999999999,Waterloo
5,2012-06-20,Baltimore,KBWI,84.604166666699996,0.0,Baltimore
5,2012-06-20,Minneapolis,KMIC,73.803703703699995,0.16,Minneapolis
2,2012-06-18,Miami,KMIA,81.700000000000003,0.0,Miami
6,2012-06-16,SF,KSFO,67.558333333299998,0.0,San Francisco
5,2012-06-20,Chicago IL,KMDW,84.637500000000003,0.0,Chicago
4,2012-06-20,Austin TX,KATT,80.605555555600006,0.02,Austin
2,2012-06-20,san francisco,KSFO,61.770833333299997,0.0,San Francisco
10,2012-06-20,SF Bay Area,KSFO,61.770833333299997,0.0,San Francisco
2,2012-06-17,Portland OR,KPDX,65.367857142899993,0.0,Portland
2,2012-06-17,Berkeley,KOAK,60.866666666699999,0.0,Berkeley
4,2012-06-17,Indianapolis,KIND,79.604166666699996,0.0,Indianapolis
3,2012-06-16,Indianapolis,KIND,80.041666666699996,0.0,Indianapolis
2,2012-06-16,St. Petersburg,KSPG,82.200000000000003,0.0,St. Petersburg
2,2012-06-16,Chicago IL,KMDW,80.533333333300007,0.0,Chicago
3,2012-06-16,Washington,KDCA,72.654166666699993,0.0,Washington DC
5,2012-06-16,Pittsburgh,KAGC,71.966666666699993,0.0,Pittsburgh
8,2013-02-23,NY,KNYC,38.013333333299997,0.35999999999999999,New York
8,2013-02-23,Pittsburgh,KAGC,36.081818181800003,0.0,Pittsburgh
5,2013-02-23,Cambridge,KBOS,35.203125,0.28000000000000003,Boston
39,2013-02-23,Boston,KBOS,35.203125,0.28000000000000003,Boston
7,2013-02-23,Kansas City,KMKC,23.025925925900001,0.0,Kansas City
5,2013-02-23,Austin,KATT,53.975000000000001,0.0,Austin
2,2013-02-23,Las Vegas,KLAS,49.5230769231,0.0,Las Vegas
9,2013-02-23,Atlanta,KFTY,45.553658536599997,1.8,Atlanta
4,2013-02-23,Chicago IL,KMDW,25.826923076900002,0.0,Chicago
4,2013-02-23,San Jose,KSJC,49.996296296300002,0.01,San Jose
17,2013-02-23,San Diego,KSAN,54.870370370400003,0.0,San Diego
1,2013-02-23,Colorado Springs,KCOS,25.933333333299998,0.0,Colorado Springs
9,2013-02-23,Montr\\xc3\\xa9al,CWTA,30.7035714286,0.39000000000000001,Montreal
4,2013-02-23,Seattle WA,KBFI,44.088888888900001,0.0,Seattle
13,2013-02-23,Washington DC,KDCA,39.053846153800002,0.11,Washington DC
22,2013-02-23,Philadelphia,KPHL,41.650877192999999,0.23000000000000001,Philadelphia
4,2013-02-23,Redmond,KBFI,44.088888888900001,0.0,Seattle
6,2013-02-23,nyc,KNYC,38.013333333299997,0.35999999999999999,New York
